dataset,comparison,miRNA,n_group_a,n_group_b,group_a_label,group_b_label,mean_group_a_log2,mean_group_b_log2,sd_group_a_log2,sd_group_b_log2,log2FC_groupA_minus_groupB,fold_change_groupA_over_groupB,se_log2FC,welch_t,p_welch,q_bh_welch,p_mann_whitney,auc_groupA_high,auc_bootstrap_ci95_low,auc_bootstrap_ci95_high
GSE150623,DWS_vs_DI,hsa-miR-371b-5p,14.0,9.0,Dengue with warning signs,Dengue infection,1.7080713986142109,2.5934676329835042,1.4929188116402705,2.562024341247975,-0.8853962343692934,0.5413388243201753,0.9426188668902686,-0.9392939877070839,0.36683214965707195,0.5284631734523335,,0.4126984126984127,,
GSE150623,DWS_vs_DI,hsa-miR-550a-3-5p,14.0,9.0,Dengue with warning signs,Dengue infection,3.463314785370204,2.8514311639205125,1.7001944654446994,1.4485575298009647,0.6118836214496914,1.528253235479785,0.6630402309070593,0.9228453914668434,0.3675492959723769,0.5284838825453679,,0.6666666666666666,,
GSE150623,DWS_vs_DI,hsa-miR-4511,14.0,9.0,Dengue with warning signs,Dengue infection,0.7001739537113176,1.2226531898138961,1.0211135945048024,1.4803456581896468,-0.5224792361025785,0.6961744458904656,0.5638866154745964,-0.9265678981630602,0.37116232451910575,0.5326604351877243,,0.4365079365079365,,
GSE150623,DWS_vs_DI,hsa-miR-6840-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.19016723749591247,0.5573306941271805,0.4436224663566016,1.1214975093799133,-0.36716345663126804,0.7753053596586,0.3921835629042041,-0.9362030726436958,0.37205070326758405,0.5329183406804252,,0.4722222222222222,,
GSE150623,DWS_vs_DI,hsa-miR-3074-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.9781772788539851,1.5471547756866704,1.11475158468252,1.6472104621037418,-0.5689774968326853,0.6740943803153737,0.6246921283019571,-0.9108126564349134,0.37932391827662315,0.542303396471522,,0.42063492063492064,,
GSE150623,DWS_vs_DI,hsa-miR-361-5p,14.0,9.0,Dengue with warning signs,Dengue infection,1.9312629911428854,3.369172572719683,3.258170542610156,4.013205465074736,-1.4379095815767977,0.36910173351030784,1.5961822782275104,-0.9008429683692094,0.38228910132747956,0.5452545992006801,,0.4126984126984127,,
GSE150623,DWS_vs_DI,hsa-miR-4449,14.0,9.0,Dengue with warning signs,Dengue infection,0.8504124666086835,1.685775300519162,1.475615565302587,2.499164744846757,-0.8353628339104785,0.5604420716195646,0.9216897593570419,-0.9063384131480599,0.3831534063609221,0.5452545992006801,,0.3888888888888889,,
GSE150623,DWS_vs_DI,hsa-miR-6850-5p,14.0,9.0,Dengue with warning signs,Dengue infection,1.453641195258229,0.9998042965168461,1.202080686842161,1.179515562629729,0.453836898741383,1.3696781247480616,0.507738365898854,0.8938400743815198,0.38356340821430823,0.5452545992006801,,0.6190476190476191,,
GSE150623,DWS_vs_DI,hsa-miR-4424,14.0,9.0,Dengue with warning signs,Dengue infection,0.36157953295185635,0.11590511355445529,0.9381435532540131,0.3477153406633659,0.24567441939740106,1.1856468980247516,0.2762231578924472,0.8894055852227245,0.3856301573801098,0.5471582610374388,,0.5238095238095238,,
GSE150623,DWS_vs_DI,hsa-miR-3177-5p,14.0,9.0,Dengue with warning signs,Dengue infection,1.2165338623590114,1.849707938419331,1.28837692700381,1.8614957738350928,-0.6331740760603195,0.6447563241231729,0.7096364326155161,-0.892251365571271,0.38856046177050385,0.549233962728519,,0.4126984126984127,,
GSE150623,DWS_vs_DI,hsa-miR-3615,14.0,9.0,Dengue with warning signs,Dengue infection,8.922364894299708,8.5917642790122,0.5307824399631654,1.0190246899654472,0.3306006152875085,1.2575367967314584,0.3681067871478968,0.8981106212385072,0.3886549928134116,0.549233962728519,,0.6746031746031746,,
GSE150623,DWS_vs_DI,hsa-miR-6499-5p,14.0,9.0,Dengue with warning signs,Dengue infection,2.9372034869674954,3.7755737040665145,2.0623655889028165,2.3113192788482615,-0.838370217099019,0.5592750137786092,0.9473057941586829,-0.885004844548205,0.3894684429314122,0.549233962728519,,0.38095238095238093,,
GSE150623,DWS_vs_DI,hsa-miR-4709-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.21392573764860365,0.6353749843438938,0.8004368164939619,1.2648628258523031,-0.42144924669529016,0.7466741824310477,0.47278794392407236,-0.8914128461003503,0.39001454268221963,0.549233962728519,,0.4246031746031746,,
GSE150623,DWS_vs_DI,hsa-miR-433-3p,14.0,9.0,Dengue with warning signs,Dengue infection,0.03559812550705492,0.3926980195363445,0.1331959892587779,1.1780940586090334,-0.35709989402928954,0.7807324318347777,0.39430820570637787,-0.9056364763943169,0.3911719904675734,0.5498342744516171,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-1323,14.0,9.0,Dengue with warning signs,Dengue infection,0.19989325153219742,0.5733898602276226,0.5615620013709147,1.1732936270926493,-0.3734966086954252,0.7719093784570208,0.4189065322475726,-0.8915989127490849,0.3927858881562762,0.5510727386073129,,0.4523809523809524,,
GSE150623,DWS_vs_DI,hsa-miR-1185-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.5215913082175522,1.07002449457733,1.1735427623484762,1.6159155303240633,-0.5484331863597779,0.6837623133510615,0.6233001363170495,-0.8798861967211418,0.3944309047089374,0.5523501682329999,,0.42857142857142855,,
GSE150623,DWS_vs_DI,hsa-miR-6747-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.14470609364997347,0.3977585700498816,0.3678468711731839,0.809392267898978,-0.25305247639990813,0.8391191145429855,0.2871510814715064,-0.8812520402261419,0.3985584129077204,0.5570211707786596,,0.4444444444444444,,
GSE150623,DWS_vs_DI,hsa-miR-627-5p,14.0,9.0,Dengue with warning signs,Dengue infection,2.286348133778703,2.92979235013828,1.6140080526072522,1.8146262072179589,-0.643444216359577,0.6401827833515535,0.7429315257806309,-0.8660881844844069,0.39947898359037853,0.5570211707786596,,0.36507936507936506,,
GSE150623,DWS_vs_DI,hsa-miR-4724-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.4212367404938188,0.8698505934211264,0.8815872485445467,1.3754663605701536,-0.44861385292730754,0.7327465356207341,0.5154861522473694,-0.8702733351254576,0.4008737018409034,0.5570211707786596,,0.4444444444444444,,
GSE150623,DWS_vs_DI,hsa-miR-31-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.5929836657480817,1.1509319593294551,0.8813155445933127,1.7772907563340679,-0.5579482935813734,0.6792674868924623,0.6375369759459308,-0.8751622488304,0.40094112532522197,0.5570211707786596,,0.4523809523809524,,
GSE150623,DWS_vs_DI,hsa-miR-7848-3p,14.0,9.0,Dengue with warning signs,Dengue infection,0.11205203148103561,0.3384911000204124,0.4192603112940432,0.7041083474669223,-0.2264390685393768,0.8547420068735515,0.2600789377613914,-0.8706551575780527,0.40147004596015096,0.5570211707786596,,0.4246031746031746,,
GSE150623,DWS_vs_DI,hsa-miR-887-3p,14.0,9.0,Dengue with warning signs,Dengue infection,0.9874133972375665,0.48770443985425405,1.1726582211405991,1.463113319562762,0.49970895738331245,1.413928294253293,0.57972320937042,0.8619785257968141,0.40277348891117415,0.5578004855639097,,0.6666666666666666,,
GSE150623,DWS_vs_DI,hsa-miR-203a-5p,14.0,9.0,Dengue with warning signs,Dengue infection,2.4209808047565295,1.7752633247135823,1.7249753379977868,1.797433895938507,0.6457174800429473,1.5645171573448506,0.7559846926416341,0.8541409453498581,0.4051278916631368,0.5584663531297293,,0.6031746031746031,,
GSE150623,DWS_vs_DI,hsa-miR-133b,14.0,9.0,Dengue with warning signs,Dengue infection,0.10689836967737269,0.31185273126781243,0.3999770745374331,0.6370437382542109,-0.20495436159043973,0.8675661314220242,0.23773703432481438,-0.8621053180566538,0.40540421588853665,0.5584663531297293,,0.4246031746031746,,
GSE150623,DWS_vs_DI,hsa-miR-7705,14.0,9.0,Dengue with warning signs,Dengue infection,0.8860461751100159,0.5054057921488597,1.1080904595678462,1.0048530908448565,0.3806403829611562,1.3019196228215577,0.4470981966445508,0.851357455292468,0.40548221916068106,0.5584663531297293,,0.6071428571428571,,
GSE150623,DWS_vs_DI,hsa-miR-4688,14.0,9.0,Dengue with warning signs,Dengue infection,0.03521165080680176,0.2938070438640976,0.13174993334177446,0.8814211315922929,-0.25859539305729584,0.8359013563939386,0.2959095121429859,-0.8739002378954971,0.4069479295586707,0.5594604077296533,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-4676-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.22997746332980057,0.6803262330679687,0.48998268640013587,1.5079263436378414,-0.4503487697381681,0.7318658989110236,0.5194207190559903,-0.8670211895987602,0.40821724512789226,0.5601813290806112,,0.4722222222222222,,
GSE150623,DWS_vs_DI,hsa-miR-362-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.7477147570222434,1.3090699538371728,1.1407979459894384,1.7582533085089573,-0.5613551968149294,0.677665299175312,0.6606463005517461,-0.8497061080128767,0.41164674778045024,0.5638585689087406,,0.4523809523809524,,
GSE150623,DWS_vs_DI,hsa-miR-2110,14.0,9.0,Dengue with warning signs,Dengue infection,0.08227549856920964,0.583436974547372,0.30784672697199206,1.7503109236421162,-0.5011614759781623,0.7065377371354925,0.5892096069598686,-0.8505656901352878,0.41881669286743256,0.5726366418841987,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-455-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.7049100433346409,0.34400820157649936,1.0312547877186533,1.032024604729498,0.36090184175814155,1.2842284295435458,0.4408003626294211,0.8187421616564098,0.42412989042225374,0.5788487796688472,,0.6031746031746031,,
GSE150623,DWS_vs_DI,hsa-miR-320b,14.0,9.0,Dengue with warning signs,Dengue infection,11.053982722920855,11.52512711903279,1.5156010198525747,1.2403857872072208,-0.47114439611193504,0.7213921372958312,0.5788138848684709,-0.8139825398608008,0.4254294367352367,0.5795705370016268,,0.4523809523809524,,
GSE150623,DWS_vs_DI,hsa-miR-6805-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.1892636458362003,0.46370819870569957,0.4016907748352143,0.93962819786697,-0.27444455286949926,0.8267685682518329,0.33109744657829043,-0.8288935952413177,0.42668556891249715,0.5802306470564157,,0.4722222222222222,,
GSE150623,DWS_vs_DI,hsa-miR-5003-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.0920960928136442,0.24360019088664378,0.3445920259691903,0.483384421837991,-0.15150409807299958,0.9003113433519093,0.18559086186780233,-0.8163338245657645,0.42878171732591136,0.581476646722218,,0.43253968253968256,,
GSE150623,DWS_vs_DI,hsa-miR-3591-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.059799608746783216,0.3762077123387392,0.223749647793593,1.1286231370162176,-0.316408103591956,0.8030667964178351,0.38093074965066276,-0.8306184362436531,0.4291483230463178,0.581476646722218,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-193b-3p,14.0,9.0,Dengue with warning signs,Dengue infection,0.21677224650590984,0.5634205733612094,0.8110874773864194,1.1346104750757724,-0.34664832685529956,0.7864089648094706,0.4359221122897785,-0.7952070268572787,0.44051623059210804,0.5957982385808493,,0.43253968253968256,,
GSE150623,DWS_vs_DI,hsa-miR-5189-5p,14.0,9.0,Dengue with warning signs,Dengue infection,3.0300048615153456,3.900491597961443,1.9212635847835275,2.900401020237035,-0.8704867364460975,0.546962285364547,1.0946980773675763,-0.7951843110379435,0.44130268469352807,0.5957982385808493,,0.3492063492063492,,
GSE150623,DWS_vs_DI,hsa-miR-494-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.427553518849282,0.8723177784798318,1.0470832050331929,1.472554150663985,-0.44476425963054983,0.7347043595604819,0.5650205033313861,-0.7871648143885044,0.4451017739878516,0.5998504194244882,,0.42857142857142855,,
GSE150623,DWS_vs_DI,hsa-miR-452-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.9422892707567679,1.48775908101349,1.3072245948140375,1.8095877724611162,-0.545469810256722,0.6851682427246791,0.6970688970921497,-0.7825192208864443,0.4475744656296783,0.6002342127360994,,0.45634920634920634,,
GSE150623,DWS_vs_DI,hsa-miR-6729-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.059799608746783216,0.31304678734495306,0.223749647793593,0.9391403620348591,-0.25324717859816986,0.839005876951171,0.3187072077522951,-0.7946076286890821,0.4482437083455488,0.6002342127360994,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-4436a,14.0,9.0,Dengue with warning signs,Dengue infection,0.030487065429331245,0.1590298364669254,0.1140721535647177,0.47708950940077616,-0.12854277103759415,0.914754954076902,0.16192575473095489,-0.7938377143967759,0.44865829204791696,0.6002342127360994,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-4785,14.0,9.0,Dengue with warning signs,Dengue infection,0.6291813847421011,0.9904992593669569,0.7431426205300419,1.2490632439688458,-0.3613178746248559,0.7784531525454207,0.46130056322943463,-0.7832591230658201,0.44906223155645747,0.6002342127360994,,0.43253968253968256,,
GSE150623,DWS_vs_DI,hsa-miR-4529-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.5344719964121566,0.22303584432622447,1.2596067602961756,0.6691075329786734,0.3114361520859321,1.2409423997265145,0.40382448632191265,0.7712166117575836,0.4493774757585426,0.6002342127360994,,0.5555555555555556,,
GSE150623,DWS_vs_DI,hsa-miR-943,14.0,9.0,Dengue with warning signs,Dengue infection,0.22004378159072577,0.5267906708778092,0.6516383856897161,1.0950931022860733,-0.3067468892870834,0.8084626954660659,0.4044484575710541,-0.7584325852774297,0.46321687399171735,0.6176224986556231,,0.4523809523809524,,
GSE150623,DWS_vs_DI,hsa-miR-4488,14.0,9.0,Dengue with warning signs,Dengue infection,1.9018928689023171,0.9846780823443615,2.7205626443201143,2.9540342470330847,0.9172147865579556,1.8884659697257726,1.2240370577828932,0.7493357988844824,0.46443184863006776,0.6181464604775415,,0.6031746031746031,,
GSE150623,DWS_vs_DI,hsa-miR-4738-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.5033625060019006,0.8209695525260547,0.7672249576313316,1.114365081440553,-0.31760704652415417,0.8023996898806625,0.4242925082929858,-0.7485568100222916,0.46757204266046354,0.6200883188368886,,0.44047619047619047,,
GSE150623,DWS_vs_DI,hsa-miR-125b-2-3p,14.0,9.0,Dengue with warning signs,Dengue infection,0.6836277154448679,1.5129290435083316,1.762352586530266,3.0027664752489143,-0.8293013280634637,0.5628017313781246,1.106207129279803,-0.7496799705163543,0.46839757965127005,0.6200883188368886,,0.4444444444444444,,
GSE150623,DWS_vs_DI,hsa-miR-3180-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.17994019085832855,0.39865661234925087,0.45899463184482664,0.7946899825904861,-0.21871642149092232,0.8593296495962284,0.29192213310783305,-0.7492286356037646,0.4688013546417562,0.6200883188368886,,0.4444444444444444,,
GSE150623,DWS_vs_DI,hsa-miR-3150b-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.7017378311605634,1.1229188716433933,1.2102210717672877,1.3989469744540959,-0.4211810404828299,0.7468130068290953,0.5675095433476702,-0.7421567538729549,0.4691891667795075,0.6200883188368886,,0.4126984126984127,,
GSE150623,DWS_vs_DI,hsa-miR-5188,14.0,9.0,Dengue with warning signs,Dengue infection,0.05398356821011003,0.23872873358295615,0.20198801675777311,0.7161862007488685,-0.18474516537284613,0.8798044690146156,0.24475627443401257,-0.7548127859032855,0.4700243799363941,0.6201023398459095,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-577,14.0,9.0,Dengue with warning signs,Dengue infection,0.380683995046779,0.1908611256601209,0.6552558437989313,0.5725833769803627,0.18982286938665813,1.1406236642518484,0.2590300300941583,0.7328218636181174,0.4726597803577146,0.6223915516050066,,0.5793650793650794,,
GSE150623,DWS_vs_DI,hsa-miR-651-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.9255984502716947,1.4123335282239655,1.5350502417339718,1.5655053885392385,-0.4867350779522708,0.7136382862051555,0.6637956805998675,-0.7332603874620149,0.4734148504229571,0.6223915516050066,,0.38095238095238093,,
GSE150623,DWS_vs_DI,hsa-miR-1247-5p,14.0,9.0,Dengue with warning signs,Dengue infection,1.0877962378606754,0.6722394578972812,1.2693097911570916,1.3700476989813806,0.41555677996339413,1.3338133369704654,0.568894471468698,0.7304637341448643,0.47552334797063583,0.6240725264815326,,0.6349206349206349,,
GSE150623,DWS_vs_DI,hsa-miR-329-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.580539230648137,0.9057886053467838,0.9943462852627106,1.0772741521408513,-0.3252493746986469,0.7981604097160924,0.4467323619006218,-0.7280631591471775,0.47698232087891124,0.6242309377381713,,0.42857142857142855,,
GSE150623,DWS_vs_DI,hsa-miR-6853-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.05448627643883669,0.22936051174067382,0.20386897871518025,0.6880815352220214,-0.17487423530183713,0.8858447378749718,0.23574350185341927,-0.7417987512994972,0.4773042409567134,0.6242309377381713,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-2277-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.8238831368541393,1.2156299440859593,1.1486073537734662,1.3302931879046083,-0.39174680723182,0.7622061705037062,0.5393206278984791,-0.7263708950987163,0.4785510145304689,0.624774935637001,,0.42857142857142855,,
GSE150623,DWS_vs_DI,hsa-miR-92a-1-5p,14.0,9.0,Dengue with warning signs,Dengue infection,15.786866082745666,14.444766010346532,0.7031067714354837,5.451505296351127,1.342100072399134,2.535200891929618,1.826858636363767,0.7346491106014034,0.48310049528224486,0.6296214427248668,,0.40476190476190477,,
GSE150623,DWS_vs_DI,hsa-miR-95-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.3660775269255824,0.7904017844443898,0.8489508386908557,1.6321106608163676,-0.4243242575188074,0.7451876875439198,0.5894539487292207,-0.7198598947951582,0.48686542070003797,0.6334304435405339,,0.4801587301587302,,
GSE150623,DWS_vs_DI,hsa-miR-454-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.19444241904857681,0.724501980239627,0.512758461780118,2.173505940718881,-0.5300595611910501,0.6925261427508645,0.7373487695464399,-0.7188722394113465,0.49134079233391964,0.6380971036440182,,0.5079365079365079,,
GSE150623,DWS_vs_DI,hsa-miR-1276,14.0,9.0,Dengue with warning signs,Dengue infection,0.2307218029111355,0.4789645362980257,0.5520351674715008,0.9517794338241037,-0.2482427333868902,0.8419212884657493,0.349887314107405,-0.7094933808051328,0.4921493618530991,0.6380971036440182,,0.4722222222222222,,
GSE150623,DWS_vs_DI,hsa-miR-574-5p,14.0,9.0,Dengue with warning signs,Dengue infection,1.731101439593696,2.537824246444014,2.115151823966388,3.0121046709314703,-0.8067228068503183,0.5716789970714042,1.1522360897675537,-0.70013672893466,0.4961182835776153,0.6421358851125072,0.3845831584450561,0.3968253968253968,,
GSE150623,DWS_vs_DI,hsa-miR-4708-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.10316518486923841,0.3841314991710914,0.3860087760238852,1.1523944975132743,-0.280966314301853,0.8230395623258335,0.39774371651169343,-0.7064003845641965,0.49750068370682915,0.642818752830817,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-885-5p,14.0,9.0,Dengue with warning signs,Dengue infection,2.6834989441789157,2.053711198461313,2.0532038086311184,2.183999694242167,0.6297877457176027,1.5473373271779223,0.9116476372188873,0.6908236472140279,0.4993309745689048,0.6429933979419231,,0.6031746031746031,,
GSE150623,DWS_vs_DI,hsa-miR-6837-5p,14.0,9.0,Dengue with warning signs,Dengue infection,1.0931294674726284,1.6043612278911918,1.5534378222916787,1.8326922967044015,-0.5112317604185634,0.7016231423611294,0.7386236469504485,-0.6921410687693026,0.49934593669957855,0.6429933979419231,,0.3968253968253968,,
GSE150623,DWS_vs_DI,hsa-miR-1537-5p,14.0,9.0,Dengue with warning signs,Dengue infection,0.08030248077839001,0.2941235561768386,0.30046437038073553,0.8823706685305159,-0.21382107539844858,0.862250475624523,0.3048887579384876,-0.7013084931179646,0.50045353855569,0.6433180529809894,,0.47619047619047616,,
GSE150623,DWS_vs_DI,hsa-miR-3175,14.0,9.0,Dengue with warning signs,Dengue infection,0.3626498589699692,0.1590298364669254,0.9531203856734889,0.47708950940077616,0.2036200225030438,1.1515842977504502,0.3002981035571319,0.6780596350462965,0.5054512727688564,0.6459420003483337,,0.5238095238095238,,
